,station_id,station_nom,diff_mean,station_capacity,Coordonnées géographiques,lat,lon,mecanique_dispo_nb,electrique_dispo_nb,mecanique_ratio,electrique_ratio
627,19109,Tanger - Place du Maroc,14,19,"48.8862524447104,2.3689296841621403",48.8862524447104,2.3689296841621403,1,1,0.5,0.5
628,19110,Square Claude Bernard,42,30,"48.89876016219984,2.375325746834278",48.89876016219984,2.375325746834278,5,10,0.33,0.67
629,19113,Pré Saint-Gervais - Lilas,-150,28,"48.87787062698808,2.39590734243393",48.87787062698808,2.39590734243393,0,1,0.0,1.0
630,19114,Manin - Secrétan,-84,20,"48.8791665,2.3787959",48.8791665,2.3787959,1,7,0.12,0.88
631,19115,Porte de la Villette,-8,27,"48.89835196548483,2.386150136590004",48.89835196548483,2.386150136590004,5,6,0.45,0.55
632,19117,Euryale Dehaynin - Loire,-5,30,"48.886248917304805,2.3774591088294987",48.886248917304805,2.3774591088294987,4,4,0.5,0.5
633,19118,Simon Bolivar - Henri Turot,-101,22,"48.876887,2.374454",48.876887,2.374454,0,2,0.0,1.0
634,19119,Edouard Pailleron - Bouret,-116,27,"48.880597694070524,2.3769494891166687",48.880597694070524,2.3769494891166687,0,2,0.0,1.0
635,19120,Carducci - Place Hannah Arendt,-126,27,"48.877436681515796,2.3860743641853337",48.877436681515796,2.3860743641853337,0,1,0.0,1.0
636,19121,Belleville -  Pré Saint-Gervais,-159,21,"48.875565910073085,2.3930460959672923",48.875565910073085,2.3930460959672923,0,0,,
637,19123,Metz - Marne,-12,33,"48.891163,2.3865705",48.891163,2.3865705,19,10,0.66,0.34
638,19124,Alexander Fleming - Belvédère,-39,31,"48.88179064200294,2.4030599377642674",48.88179064200294,2.4030599377642674,0,1,0.0,1.0
639,19125,Place de l'Édit de Nantes,-46,30,"48.88879,2.3785",48.88879,2.3785,7,3,0.7,0.3
640,19127,Aubervilliers - Curial,43,23,"48.89088305227546,2.3688579350709915",48.89088305227546,2.3688579350709915,0,1,0.0,1.0
641,19128,Quai de l'Oise - Aisne,-2,30,"48.8906231,2.3833701",48.8906231,2.3833701,1,5,0.17,0.83
642,19129,Solitaires - Place des Fêtes,-181,29,"48.876601,2.391769",48.876601,2.391769,0,1,0.0,1.0
643,19130,Place Paul Delouvrier,14,26,"48.89197621431365,2.3851288855075836",48.89197621431365,2.3851288855075836,8,5,0.62,0.38
644,19201,Petit - Georges Thill,4,23,"48.88603131999171,2.3895753175020222",48.88603131999171,2.3895753175020222,1,1,0.5,0.5
645,20001,Place de la Nation - Charonne,-59,36,"48.848364667776785,2.399762385981272",48.848364667776785,2.399762385981272,6,7,0.46,0.54
646,20002,Square de la rue Pixérécourt,-79,15,"48.8736824,2.3960278",48.8736824,2.3960278,1,0,1.0,0.0
647,20003,Pyrénées - Cours de Vincennes,67,21,"48.84779677993506,2.406172156333924",48.84779677993506,2.406172156333924,1,3,0.25,0.75
648,20004,Commandant l'Herminier - Gallieni,-18,17,"48.847040552603,2.4160453677177",48.847040552603,2.4160453677177,0,0,,
649,20005,Reynaldo Hahn - Lagny,-43,19,"48.849266043601794,2.412330328844772",48.849266043601794,2.412330328844772,2,0,1.0,0.0
650,20006,Pyrénées - Plaine,5,12,"48.85026702458012,2.4062821269035344",48.85026702458012,2.4062821269035344,0,0,,
651,20007,Buzenval - Avron,31,50,"48.851617204998654,2.401513597307666",48.851617204998654,2.401513597307666,1,0,1.0,0.0
652,20008,Pyrénées - Avron,-17,32,"48.853246898211985,2.405871044529538",48.853246898211985,2.405871044529538,0,3,0.0,1.0
653,20009,Docteurs Déjérine - Pte de Montreuil,-4,20,"48.85398448133697,2.41208288897222",48.85398448133697,2.41208288897222,1,0,1.0,0.0
654,2001,Greneta - Sebastopol,26,32,"48.86524233322809,2.3516669869422917",48.86524233322809,2.3516669869422917,17,10,0.63,0.37
655,20010,Sorbier - Gasnier-Guy,-236,34,"48.86521763101122,2.39365965127945",48.86521763101122,2.39365965127945,0,1,0.0,1.0
656,20011,Pyrénées - Dagorno,29,20,"48.855425770695085,2.4051643162965775",48.855425770695085,2.4051643162965775,0,0,,
657,20012,Buzenval - Vignoles,-13,17,"48.85385817168762,2.400004081428051",48.85385817168762,2.400004081428051,0,1,0.0,1.0
658,20013,Alexandre Dumas - Place de la Réunion,-24,45,"48.85533710742046,2.3997703687646292",48.85533710742046,2.3997703687646292,0,2,0.0,1.0
659,20014,Charonne - Alexandre Dumas,-252,35,"48.85607741505607,2.394869327545166",48.85607741505607,2.394869327545166,1,1,0.5,0.5
660,20015,Bagnolet - Orteaux,-51,36,"48.85708641027236,2.3984125256538396",48.85708641027236,2.3984125256538396,0,1,0.0,1.0
661,20016,Pyrénées - Maraîchers,-7,19,"48.85714001395299,2.4043509364128113",48.85714001395299,2.4043509364128113,1,1,0.5,0.5
662,20017,Saint-Blaise - Mouraud,-35,27,"48.85696177597818,2.40869477391243",48.85696177597818,2.40869477391243,0,1,0.0,1.0
663,20019,Place du Maquis du Vercors,-223,31,"48.877321579493575,2.4083782732486725",48.877321579493575,2.4083782732486725,0,3,0.0,1.0
664,2002,Etienne Marcel - Montorgueil,41,28,"48.86450567259199,2.3461959511041637",48.86450567259199,2.3461959511041637,3,10,0.23,0.77
665,20020,Pyrénées - Charles Renouvier,-256,29,"48.86095933229224,2.400421852042113",48.86095933229224,2.400421852042113,0,0,,
666,20021,Indre - Prairies,-140,38,"48.86254398506782,2.403290458023548",48.86254398506782,2.403290458023548,0,2,0.0,1.0
667,20022,Porte de Bagnolet,-202,33,"48.864707139122984,2.408344637349607",48.864707139122984,2.408344637349607,1,1,0.5,0.5
668,20023,Pelleport - Belgrand,-64,15,"48.86500081847653,2.403980836377493",48.86500081847653,2.403980836377493,0,0,,
669,20024,Gambetta - Père Lachaise,-211,29,"48.864295696165875,2.398228667282044",48.864295696165875,2.398228667282044,0,0,,
670,20027,Porte de Ménilmontant,-70,15,"48.8691543609174,2.40932246879487",48.8691543609174,2.40932246879487,0,0,,
671,20029,Frères Flavien - Porte des Lilas,-244,23,"48.8780992764359,2.41104629853209",48.8780992764359,2.41104629853209,0,1,0.0,1.0
672,2003,Saint-Denis - Réaumur,37,32,"48.8661116315789,2.3507790675507594",48.8661116315789,2.3507790675507594,11,10,0.52,0.48
673,20030,Ménilmontant - Père Lachaise,-108,56,"48.86328729150227,2.3869940266013145",48.86328729150227,2.3869940266013145,1,1,0.5,0.5
674,20032,Square des Amandiers,21,12,"48.86615630668046,2.3891324177384377",48.86615630668046,2.3891324177384377,0,2,0.0,1.0
675,20033,Etienne Dolet - Place Maurice Chevalier,-10,33,"48.86798303359366,2.3851405311143026",48.86798303359366,2.3851405311143026,0,3,0.0,1.0
676,20034,Sorbier - Ménilmontant,-192,24,"48.86854239566069,2.3897721245884895",48.86854239566069,2.3897721245884895,0,1,0.0,1.0
677,20035,Pyrénées - Ménilmontant,-285,26,"48.8693268535238,2.395084574818611",48.8693268535238,2.395084574818611,0,1,0.0,1.0
678,20036,Ménilmontant - Pelleport,-82,19,"48.87068263384462,2.398959602331646",48.87068263384462,2.398959602331646,1,0,1.0,0.0
679,20037,Gambetta - Saint Fargeau,-220,24,"48.871244610447015,2.4039056897163396",48.871244610447015,2.4039056897163396,0,1,0.0,1.0
680,20039,Belleville - Couronnes,-66,50,"48.86883108287741,2.380986213684082",48.86883108287741,2.380986213684082,0,1,0.0,1.0
681,2004,Square Pierre Lazareff,64,17,"48.867141720745806,2.348393350839615",48.867141720745806,2.348393350839615,6,0,1.0,0.0
682,20040,Parc de Belleville - Julien Lacroix,-1,26,"48.8703459,2.3842214",48.8703459,2.3842214,0,0,,
683,20042,Pyrénées - Emmery,-220,40,"48.872010281270974,2.392039597034455",48.872010281270974,2.392039597034455,0,0,,
684,20043,Charonne - Avron,-4,27,"48.85160266522164,2.398403047037931",48.85160266522164,2.398403047037931,2,2,0.5,0.5
685,20044,Davout - Volga,3,28,"48.852919679957296,2.410522909779111",48.852919679957296,2.410522909779111,0,4,0.0,1.0
686,20045,Louis Ganne - Davout,-57,30,"48.86338720692607,2.409725748002529",48.86338720692607,2.409725748002529,0,2,0.0,1.0
687,20047,Cours de Vincennes - Davout,-73,48,"48.847238029965595,2.4107042336224986",48.847238029965595,2.4107042336224986,1,2,0.33,0.67
688,20048,Bagnolet - Place Saint-Blaise,-77,28,"48.85973,2.40334",48.85973,2.40334,1,2,0.33,0.67
689,2005,Montmartre - Etienne Marcel,16,16,"48.865021945810085,2.345068440144759",48.865021945810085,2.345068440144759,6,7,0.46,0.54
690,2006,Place des Victoires,15,24,"48.8660354,2.3420333",48.8660354,2.3420333,10,4,0.71,0.29
691,2008,Mairie du 2ème,-3,28,"48.8672190355135,2.3404625437747044",48.8672190355135,2.3404625437747044,14,0,1.0,0.0
692,2009,Filles Saint-Thomas - Place de la Bourse,8,58,"48.86889989085307,2.3397543845203477",48.86889989085307,2.3397543845203477,3,9,0.25,0.75
693,2010,Uzès - Montmartre,-35,29,"48.870790980240706,2.3431010171771054",48.870790980240706,2.3431010171771054,0,1,0.0,1.0
694,20103,Le Vau - Maurice Bertaux,-51,25,"48.86803439043193,2.411030612453627",48.86803439043193,2.411030612453627,0,2,0.0,1.0
695,20104,Louis Lumière.,-41,22,"48.86216198070008,2.41112578185621",48.86216198070008,2.41112578185621,1,5,0.17,0.83
696,20105,Benoît Frachon - République,-38,30,"48.85230729014318,2.415605485439301",48.85230729014318,2.415605485439301,4,3,0.57,0.43
697,20108,Jardin de l'Hospice Debrousse,-128,23,"48.861451061938,2.405686005949974",48.861451061938,2.405686005949974,0,0,,
698,20109,Haxo - Surmelin,-96,21,"48.8694370761222,2.40539657537972",48.8694370761222,2.40539657537972,0,0,,
699,20110,Gambetta - Tourelles,-195,20,"48.87533790226418,2.4059921130537987",48.87533790226418,2.4059921130537987,0,2,0.0,1.0
700,20111,Villiers de l'Isle Adam - Pyrénées,-174,20,"48.867362,2.396222",48.867362,2.396222,0,1,0.0,1.0
701,20112,Jourdain - Place des Grandes Rigoles,-176,22,"48.87403113727167,2.38959476351738",48.87403113727167,2.38959476351738,0,0,,
702,20113,Piat - Parc de Belleville,-28,21,"48.87195626635528,2.384981390278095",48.87195626635528,2.384981390278095,0,0,,
703,20115,Louis Lumière - Porte de Bagnolet,-112,20,"48.86431136000005,2.4105210229754443",48.86431136000005,2.4105210229754443,0,1,0.0,1.0
704,20116,Haies - Réunion,17,22,"48.85386896766491,2.402426162238911",48.85386896766491,2.402426162238911,0,3,0.0,1.0
705,20117,Saint-Fargeau - Mortier,-208,33,"48.87266656122256,2.407912909984589",48.87266656122256,2.407912909984589,0,0,,
706,20118,Orteaux - Mouraud,4,24,"48.85558642847872,2.408762907764669",48.85558642847872,2.408762907764669,0,2,0.0,1.0
707,20119,Square des Saint-Simoniens,-249,25,"48.8701796,2.3967273",48.8701796,2.3967273,0,1,0.0,1.0
708,2012,Choiseul - Quatre Septembre,11,44,"48.8699355331869,2.3359975218772893",48.8699355331869,2.3359975218772893,9,5,0.64,0.36
709,20120,Evariste Galois,-85,30,"48.87308753734472,2.4133380129933357",48.87308753734472,2.4133380129933357,0,1,0.0,1.0
710,20121,Boyer - Ménilmontant,-152,19,"48.86889516267913,2.3919824145634565",48.86889516267913,2.3919824145634565,0,3,0.0,1.0
711,20122,Vitruve - Davout,-9,23,"48.86053161154489,2.4091592812626543",48.86053161154489,2.4091592812626543,0,5,0.0,1.0
712,2013,Favart - Italiens,45,17,"48.87144635392104,2.338290105850787",48.87144635392104,2.338290105850787,3,1,0.75,0.25
713,20131,Repos - Cimetière du Père Lachaise,-239,33,"48.859358523592554,2.389613136684456",48.859358523592554,2.389613136684456,0,5,0.0,1.0
714,20132,Réunion - Avron,-45,26,"48.852566752033766,2.403928068708116",48.852566752033766,2.403928068708116,0,0,,
715,20134,Lieutenant Chauré - Etienne Marey,-90,20,"48.86746195408435,2.405970990657807",48.86746195408435,2.405970990657807,0,0,,
716,20136,Henri Chevreau - Couronnes,-36,27,"48.87033205312931,2.388777695596218",48.87033205312931,2.388777695596218,0,0,,
717,20137,Borrégo - Gambetta,-193,25,"48.87330497045532,2.4014145880937576",48.87330497045532,2.4014145880937576,0,0,,
718,2014,Daunou - Louis le Grand,51,17,"48.869113,2.332515",48.869113,2.332515,3,11,0.21,0.79
719,20140,Paganini - Davout,-2,22,"48.85135,2.412021",48.85135,2.412021,6,4,0.6,0.4
720,20142,Mûriers - Père Lachaise,-94,20,"48.864130509668044,2.39164982067019",48.864130509668044,2.39164982067019,0,0,,
721,20143,Ramponeau - Belleville,27,44,"48.871031137596006,2.3790568521139748",48.871031137596006,2.3790568521139748,1,1,0.5,0.5
722,2015,Louis le Grand - Italiens,3,33,"48.870508937203915,2.334054461939329",48.870508937203915,2.334054461939329,11,15,0.42,0.58
723,2016,Aboukir - Alexandrie,74,21,"48.86868344444473,2.3502043269474897",48.86868344444473,2.3502043269474897,0,3,0.0,1.0
724,2017,Caire - Dussoubs,53,40,"48.86785342111862,2.349364310503006",48.86785342111862,2.349364310503006,23,6,0.79,0.21
725,2020,Danielle Casanova - Opéra,51,20,"48.867643242297284,2.3333894088864326",48.867643242297284,2.3333894088864326,8,9,0.47,0.53
726,20201,Eugène Reisz - Davout,-56,20,"48.85631874632638,2.410396970808506",48.85631874632638,2.410396970808506,3,1,0.75,0.25
727,2021,Cléry - Montmartre,-25,44,"48.867458,2.3445211",48.867458,2.3445211,4,3,0.57,0.43
728,2022,Saint-Fiacre - Poissonière,-50,35,"48.87082891155797,2.3459213599562645",48.87082891155797,2.3459213599562645,1,3,0.25,0.75
729,2101,Bachaumont - Montmartre,52,33,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,10,5,0.67,0.33
730,2102,Saint-Marc - Feydeau,-7,37,"48.870310661421705,2.341979183256626",48.870310661421705,2.341979183256626,1,1,0.5,0.5
731,2108,Vivienne - Montmartre,-10,39,"48.8713475973833,2.341458834707737",48.8713475973833,2.341458834707737,4,1,0.8,0.2
732,2109,Réaumur - Montmartre,-18,19,"48.86823099975891,2.343826033887573",48.86823099975891,2.343826033887573,5,0,1.0,0.0
733,2110,Jeûneurs - Mulhouse,38,28,"48.868997,2.346925",48.868997,2.346925,1,2,0.33,0.67
734,2111,Chabanais - Petits Champs,53,30,"48.86703740186721,2.336716018617153",48.86703740186721,2.336716018617153,22,2,0.92,0.08
735,2112,Bibliothèque Nationale - Richelieu,25,17,"48.868288993515,2.3380893096328",48.868288993515,2.3380893096328,5,7,0.42,0.58
736,3001,Beaumarchais - Saint-Gilles,163,51,"48.8580378,2.3679352",48.8580378,2.3679352,31,14,0.69,0.31
737,3002,Saint-Gilles - Turenne,174,18,"48.85815895677863,2.364714992099186",48.85815895677863,2.364714992099186,9,4,0.69,0.31
738,3003,Fille du Calvaire - Turenne,173,29,"48.86210505412563,2.3649600148200993",48.86210505412563,2.3649600148200993,11,10,0.52,0.48
739,3004,Place de la République - Temple,89,18,"48.86721120185892,2.363546437054538",48.86721120185892,2.363546437054538,12,4,0.75,0.25
740,3005,Sainte-Elisabeth - Turbigo,122,33,"48.86610337431042,2.359649240970612",48.86610337431042,2.359649240970612,12,14,0.46,0.54
741,3006,Mairie du 3ème,163,32,"48.86446178139141,2.361762821674347",48.86446178139141,2.361762821674347,16,13,0.55,0.45
742,3007,Archives - Pastourelle,111,28,"48.8623615,2.3595041",48.8623615,2.3595041,14,9,0.61,0.39
743,3008,Perle - Vieille du Temple,20,36,"48.8601346,2.3611206",48.8601346,2.3611206,20,11,0.65,0.35
744,3009,Temple - Haudriettes,48,19,"48.861636880211584,2.356696020645806",48.861636880211584,2.356696020645806,12,3,0.8,0.2
745,3010,Beaubourg - Michel-le-Comte,71,17,"48.862534941805855,2.354310303926468",48.862534941805855,2.354310303926468,15,1,0.94,0.06
746,3011,Turbigo - Réaumur,66,31,"48.86557404753054,2.3564198613166814",48.86557404753054,2.3564198613166814,9,21,0.3,0.7
747,3012,Square Emile - Chautemps,34,25,"48.86743372423056,2.353635728359223",48.86743372423056,2.353635728359223,12,8,0.6,0.4
748,3101,Porte Saint-Martin,8,35,"48.86860172112996,2.35570102930069",48.86860172112996,2.35570102930069,14,12,0.54,0.46
749,3102,Bourg l'Abbé - Saint-Martin,103,42,"48.86393331949257,2.352406270802021",48.86393331949257,2.352406270802021,25,15,0.62,0.38
750,4001,Arcole - Notre-Dame,20,31,"48.85388354132773,2.3493797332048416",48.85388354132773,2.3493797332048416,21,6,0.78,0.22
751,4002,Marché aux fleurs,21,23,"48.85525811539143,2.3473754525184636",48.85525811539143,2.3473754525184636,16,2,0.89,0.11
752,4003,Quai aux Fleurs - Pont Saint-Louis,23,21,"48.85291595620935,2.352195717394352",48.85291595620935,2.352195717394352,12,6,0.67,0.33
753,4005,Quai des Célestins - Henri IV,116,14,"48.8512971,2.3624535",48.8512971,2.3624535,10,4,0.71,0.29
754,4006,Bourdon - Pont Morland,43,0,"48.8478103,2.3659356",48.8478103,2.3659356,0,0,,
755,4007,Place de la Bastille - Bourdon,163,35,"48.852364355271085,2.368108928203583",48.852364355271085,2.368108928203583,23,5,0.82,0.18
756,4009,Village Saint-Paul,74,28,"48.852639866624806,2.3607301712036137",48.852639866624806,2.3607301712036137,14,11,0.56,0.44
757,4010,Saint-Antoine Sévigné,101,26,"48.8550222,2.3612322",48.8550222,2.3612322,12,3,0.8,0.2
758,4011,Hôtel de Ville - Pont-Marie,-8,36,"48.85389964552738,2.356947250664234",48.85389964552738,2.356947250664234,11,11,0.5,0.5
759,4012,Tiron - Rivoli,94,28,"48.85569225323279,2.357905805110932",48.85569225323279,2.357905805110932,9,16,0.36,0.64
760,4013,Vieille du Temple - Francs Bourgeois,49,29,"48.858256413365815,2.35821794718504",48.858256413365815,2.35821794718504,17,9,0.65,0.35
761,4014,Blancs-Manteaux - Archives,76,29,"48.859418007030406,2.355947121977806",48.859418007030406,2.355947121977806,13,6,0.68,0.32
762,4015,Mairie du 4ème,126,44,"48.85594991049653,2.3563823103904724",48.85594991049653,2.3563823103904724,31,10,0.76,0.24
763,4016,Lobau - Hôtel de Ville,201,60,"48.8562118,2.3532536",48.8562118,2.3532536,31,28,0.53,0.47
764,4017,Place de l'Hôtel de Ville,73,14,"48.8573314,2.351458",48.8573314,2.351458,9,4,0.69,0.31
765,4018,Saint-Bon - Rivoli,30,19,"48.857999643314926,2.350217280976349",48.857999643314926,2.350217280976349,6,9,0.4,0.6
766,4019,Cloître Saint-Merri - Renard,-10,32,"48.85883544889818,2.351827919483185",48.85883544889818,2.351827919483185,22,7,0.76,0.24
767,4020,Place Edmond Michelet,12,23,"48.860134890541865,2.350063696503639",48.860134890541865,2.350063696503639,4,17,0.19,0.81
768,4021,Centre Georges Pompidou,41,26,"48.861419,2.352581",48.861419,2.352581,9,11,0.45,0.55
769,4101,Bastille - Beaumarchais,97,23,"48.85383346385182,2.3685702681541443",48.85383346385182,2.3685702681541443,6,6,0.5,0.5
770,4103,Archives - Rivoli,41,25,"48.857346707443455,2.3539767041802406",48.857346707443455,2.3539767041802406,19,1,0.95,0.05
771,4104,Sebastopol - Rambuteau,126,16,"48.861818092669864,2.3501381278038025",48.861818092669864,2.3501381278038025,9,8,0.53,0.47
772,4107,Beaumarchais - Pas de la Mule,102,18,"48.855580507049055,2.368433367343057",48.855580507049055,2.368433367343057,7,5,0.58,0.42
773,4108,Quai de Béthune - Pont de la Tournelle,64,25,"48.85097433194032,2.356307208538055",48.85097433194032,2.356307208538055,15,7,0.68,0.32
774,4109,Mornay - Sully,112,15,"48.84970399548416,2.364460788667202",48.84970399548416,2.364460788667202,1,3,0.25,0.75
775,4110,Neuve Saint-Pierre - Beautreillis,144,20,"48.85355351439652,2.3639122769236565",48.85355351439652,2.3639122769236565,5,9,0.36,0.64
776,5001,Harpe - Saint-Germain,60,45,"48.85151881501689,2.343670316040516",48.85151881501689,2.343670316040516,34,10,0.77,0.23
777,5002,Sommerard - Saint-Jacques,148,34,"48.850310432924466,2.345015835298588",48.850310432924466,2.345015835298588,26,6,0.81,0.19
778,5003,Le Goff - Gay-Lussac,-51,35,"48.8461024009786,2.3412207886576653",48.8461024009786,2.3412207886576653,2,7,0.22,0.78
779,5004,Saint-Jacques - Val de Grâce,-7,20,"48.8417514,2.3413893",48.8417514,2.3413893,0,2,0.0,1.0
780,5005,Gay Lussac - Saint-Jacques,-4,24,"48.844730256132095,2.341923944866407",48.844730256132095,2.341923944866407,0,2,0.0,1.0
781,5006,Saint-Jacques - Soufflot,41,19,"48.8465255,2.343099",48.8465255,2.343099,3,7,0.3,0.7
782,5007,Ecoles - Carmes,-34,36,"48.848904447989405,2.3473486304283147",48.848904447989405,2.3473486304283147,7,13,0.35,0.65
783,5012,Estrapade - Ulm,55,16,"48.84512772828039,2.3454568170361734",48.84512772828039,2.3454568170361734,5,3,0.62,0.38
784,5014,Jean Calvin - Tournefort,29,28,"48.84158856925782,2.348489575088024",48.84158856925782,2.348489575088024,0,1,0.0,1.0
785,5015,Epée de Bois - Mouffetard,2,63,"48.841508690388835,2.350066713988781",48.841508690388835,2.350066713988781,4,4,0.5,0.5
786,5016,Thouin - Cardinal Lemoine,12,17,"48.84504716661511,2.3494647851273465",48.84504716661511,2.3494647851273465,2,3,0.4,0.6
787,5018,Mutualité,91,37,"48.8482255727241,2.350287325680256",48.8482255727241,2.350287325680256,18,6,0.75,0.25
788,5019,Poissy - Saint-Germain,83,25,"48.849696494270084,2.352968528866768",48.849696494270084,2.352968528866768,15,4,0.79,0.21
789,5020,Institut du Monde Arabe - Saint-Germain,-16,40,"48.84906329950134,2.3558086529374123",48.84906329950134,2.3558086529374123,31,6,0.84,0.16
790,5021,Jussieu - Fossés Saint-Bernard,184,39,"48.84718551002347,2.3534858599305153",48.84718551002347,2.3534858599305153,29,9,0.76,0.24
791,5022,Boulangers - Cardinal Lemoine,-61,20,"48.8462904,2.3521495",48.8462904,2.3521495,0,6,0.0,1.0
792,5024,Place Monge,36,21,"48.842761803051346,2.3524079471826553",48.842761803051346,2.3524079471826553,1,1,0.5,0.5
793,5026,Pascal - Claude Bernard,129,49,"48.839061952159746,2.3499782010912895",48.839061952159746,2.3499782010912895,16,7,0.7,0.3
794,5027,Gobelins - Port-Royal,97,40,"48.83713590026284,2.3515201359987254",48.83713590026284,2.3515201359987254,15,4,0.79,0.21
795,5028,Censier - Jardin des Plantes,71,28,"48.84107178161383,2.355475388467312",48.84107178161383,2.355475388467312,10,11,0.48,0.52
796,5029,Georges Bernanos - Port Royal,-35,30,"48.84014521347377,2.3373574018478394",48.84014521347377,2.3373574018478394,2,2,0.5,0.5
797,5030,Sorbonne - Ecoles,-16,50,"48.849686566191,2.3434996604919",48.849686566191,2.3434996604919,20,17,0.54,0.46
798,5031,Lacépède - Linné,-24,54,"48.8437035476636,2.354651279747486",48.8437035476636,2.354651279747486,19,0,1.0,0.0
799,5032,Panthéon - Valette,-18,39,"48.84702057165222,2.3464982619671075",48.84702057165222,2.3464982619671075,0,34,0.0,1.0
800,5033,Saint-Séverin - Saint-Michel,58,30,"48.85273130548806,2.3440927639603615",48.85273130548806,2.3440927639603615,21,8,0.72,0.28
801,5034,Censier - Santeuil,112,69,"48.840658921385234,2.3537524044513702",48.840658921385234,2.3537524044513702,43,5,0.9,0.1
802,5105,Geoffroy-Saint-Hilaire - Saint-Marcel,64,17,"48.83907826424974,2.356877340669728",48.83907826424974,2.356877340669728,3,1,0.75,0.25
803,5106,Cujas - Saint-Michel,-61,19,"48.84819134858432,2.34183165485398",48.84819134858432,2.34183165485398,8,0,1.0,0.0
804,5107,Pontoise - La Tournelle,93,23,"48.85045800918843,2.352454275492188",48.85045800918843,2.352454275492188,20,1,0.95,0.05
805,5110,Lacépède - Monge,-26,23,"48.84389286531899,2.3519663885235786",48.84389286531899,2.3519663885235786,0,8,0.0,1.0
806,5114,Claude Bernard - Arbalète,-18,17,"48.83976676978202,2.347510904073715",48.83976676978202,2.347510904073715,1,2,0.33,0.67
807,5115,Buffon - Jardin des Plantes,6,30,"48.842668466104875,2.3618587106466293",48.842668466104875,2.3618587106466293,23,5,0.82,0.18
808,5116,Place Valhubert,160,37,"48.844182577315166,2.3640366643667217",48.844182577315166,2.3640366643667217,24,7,0.77,0.23
809,5119,Jussieu - Guy de la Brosse,45,40,"48.845665,2.355653",48.845665,2.355653,19,7,0.73,0.27
810,5121,Square René Viviani - Montebello,60,34,"48.851904891406384,2.347842156887055",48.851904891406384,2.347842156887055,24,5,0.83,0.17
811,5123,Saint-Germain - Thenard,123,31,"48.850571,2.3471015",48.850571,2.3471015,20,5,0.8,0.2
812,5124,Erasme - Ulm,93,24,"48.84264375274712,2.3445946723222733",48.84264375274712,2.3445946723222733,1,1,0.5,0.5
813,6001,Institut de France,-15,17,"48.85761567856468,2.335831353037739",48.85761567856468,2.335831353037739,5,10,0.33,0.67
814,6002,Saint-Benoît - Jacob,114,23,"48.85545136013941,2.3334722220897675",48.85545136013941,2.3334722220897675,18,4,0.82,0.18
815,6003,Saint-Sulpice,8,21,"48.85165383178419,2.3308077827095985",48.85165383178419,2.3308077827095985,6,6,0.5,0.5
816,6004,Regard - Rennes,-5,46,"48.847385404955965,2.3268555477261543",48.847385404955965,2.3268555477261543,7,2,0.78,0.22
817,6005,Montparnasse -  Square Ozanam,-103,49,"48.84331056782166,2.326524294912815",48.84331056782166,2.326524294912815,4,15,0.21,0.79
818,6006,Notre-Dame-des-Champs - Stanislas,-3,19,"48.84479928858768,2.329337755887181",48.84479928858768,2.329337755887181,6,0,1.0,0.0
819,6007,Bréa - Raspail,-14,24,"48.842738478257814,2.329794221763396",48.842738478257814,2.329794221763396,0,4,0.0,1.0
820,6008,Assas - Luxembourg,-36,33,"48.84373446877937,2.333428381875887",48.84373446877937,2.333428381875887,5,6,0.45,0.55
821,6009,Guynemer - Jardin du Luxembourg,22,36,"48.8466127,2.3325478",48.8466127,2.3325478,12,6,0.67,0.33
822,6010,Chevreuse - Montparnasse,-12,15,"48.841739161230905,2.331552216736739",48.841739161230905,2.331552216736739,2,1,0.67,0.33
823,6012,Saint-Germain - Ciseaux,24,18,"48.85330527759475,2.334465461882703",48.85330527759475,2.334465461882703,9,4,0.69,0.31
824,6013,Jacques Callot - Mazarine,107,28,"48.85528017533187,2.337574325501919",48.85528017533187,2.337574325501919,9,7,0.56,0.44
825,6014,Pont de Lodi - Dauphine,18,23,"48.855296898603285,2.339947307565249",48.855296898603285,2.339947307565249,13,5,0.72,0.28
826,6015,André Mazet - Saint-André des Arts,90,55,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,38,16,0.7,0.3
827,6016,Danton - Serpente,104,22,"48.85229736258167,2.3414132371544834",48.85229736258167,2.3414132371544834,14,7,0.67,0.33
828,6017,Sénat - Condé,27,33,"48.84954227788459,2.337939441204071",48.84954227788459,2.337939441204071,16,16,0.5,0.5
829,6018,Michelet - Assas,-40,18,"48.84274150283194,2.335021197795868",48.84274150283194,2.335021197795868,1,2,0.33,0.67
830,6020,Place Saint-André des Arts,279,37,"48.85288617388103,2.3426544293761253",48.85288617388103,2.3426544293761253,29,4,0.88,0.12
831,6021,Beaux-Arts - Bonaparte,8,20,"48.856451985395786,2.334851883351803",48.856451985395786,2.334851883351803,14,2,0.88,0.12
832,6022,Marché Saint-Germain,65,21,"48.85165625855281,2.335500307381153",48.85165625855281,2.335500307381153,16,3,0.84,0.16
833,6024,Saint-Germain-des-Prés,86,26,"48.85418510815204,2.330305874347687",48.85418510815204,2.330305874347687,18,6,0.75,0.25
834,6025,Assas - Rennes,-17,32,"48.8492084999386,2.32851454623001",48.8492084999386,2.32851454623001,2,4,0.33,0.67
